id,department,jobtitle,salary,location_city,location_state,conditions
97-7777300,Engineering,Data Scientist,"$66,530",Pittsburgh,Pennsylvania,Remote
97-5750539,Engineering,Data Scientist,"$50,715",Cleveland,Ohio,Headquarters
97-2735747,Engineering,Data Scientist,"$93,968",Indianapolis,Indiana,Remote
97-2708726,Engineering,Data Scientist,"$107,133",Cleveland,Ohio,Headquarters
97-1276292,Engineering,Data Scientist,"$64,381",Cleveland,Ohio,Headquarters
97-0005597,Engineering,Data Scientist,"$94,335",Cleveland,Ohio,Headquarters
96-9863870,Engineering,Data Scientist,"$67,670",Dayton,Ohio,Remote
96-9803887,Engineering,Data Scientist,"$86,789",Lancaster,Pennsylvania,Remote
96-9461126,Engineering,Data Scientist,"$57,564",Cleveland,Ohio,Headquarters
96-9248849,Engineering,Data Scientist,"$70,961",Cleveland,Ohio,Headquarters
96-6466727,Engineering,Data Scientist,"$101,486",Cleveland,Ohio,Headquarters
96-6129478,Engineering,Data Scientist,"$70,194",Cleveland,Ohio,Headquarters
96-5897295,Engineering,Data Scientist,"$102,445",Cleveland,Ohio,Headquarters
96-5512287,Engineering,Data Scientist,"$83,857",Cleveland,Ohio,Headquarters
96-4835458,Engineering,Data Scientist,"$81,538",Cleveland,Ohio,Headquarters
96-3895437,Engineering,Data Scientist,"$92,461",Detroit,Michigan,Remote
96-3848236,Engineering,Data Scientist,"$109,179",Cleveland,Ohio,Headquarters
96-3241401,Engineering,Data Scientist,"$70,355",Cleveland,Ohio,Headquarters
96-1916948,Engineering,Data Scientist,"$112,483",Cleveland,Ohio,Headquarters
96-1487447,Engineering,Data Scientist,"$97,215",Dayton,Ohio,Remote
96-1445517,Engineering,Data Scientist,"$77,973",Cleveland,Ohio,Headquarters
96-0543058,Engineering,Data Scientist,"$90,626",Indianapolis,Indiana,Remote
96-0410555,Engineering,Data Scientist,"$97,096",Cleveland,Ohio,Headquarters
95-9419718,Engineering,Data Scientist,"$119,869",Evanston,Illinois,Remote
95-6902853,Engineering,Data Scientist,"$53,859",Milwaukee,Wisconsin,Remote
95-6487551,Engineering,Data Scientist,"$63,150",Madison,Wisconsin,Remote
95-4827679,Engineering,Data Scientist,"$106,000",Cleveland,Ohio,Headquarters
95-2089583,Engineering,Data Scientist,"$97,156",Cleveland,Ohio,Headquarters
95-1527412,Engineering,Data Scientist,"$83,254",South Bend,Indiana,Remote
95-0993616,Engineering,Data Scientist,"$89,417",Cleveland,Ohio,Headquarters
95-0810227,Engineering,Data Scientist,"$119,319",Indianapolis,Indiana,Remote
95-0512830,Engineering,Data Scientist,"$55,996",Cleveland,Ohio,Headquarters
94-5736892,Engineering,Data Scientist,"$108,238",Cleveland,Ohio,Headquarters
94-5023314,Engineering,Data Scientist,"$62,207",Saginaw,Michigan,Remote
94-5017514,Engineering,Data Scientist,"$85,191",Cleveland,Ohio,Headquarters
94-3639382,Engineering,Data Scientist,"$68,778",Cleveland,Ohio,Headquarters
94-2749316,Engineering,Data Scientist,"$79,641",Cleveland,Ohio,Headquarters
94-2490950,Engineering,Data Scientist,"$82,853",Cleveland,Ohio,Headquarters
94-0800525,Engineering,Data Scientist,"$115,115",Cleveland,Ohio,Headquarters
94-0264679,Engineering,Data Scientist,"$90,572",Cleveland,Ohio,Headquarters
93-7611050,Engineering,Data Scientist,"$52,863",Cleveland,Ohio,Headquarters
93-2477244,Engineering,Data Scientist,"$64,622",Philadelphia,Pennsylvania,Remote
93-0885831,Engineering,Data Scientist,"$114,863",Cleveland,Ohio,Headquarters
93-0171376,Engineering,Data Scientist,"$119,911",Cleveland,Ohio,Headquarters
92-8714586,Engineering,Data Scientist,"$74,967",Wilkes Barre,Pennsylvania,Remote
92-5559707,Engineering,Data Scientist,"$104,308",Cleveland,Ohio,Headquarters
92-3420004,Engineering,Data Scientist,"$116,348",Cincinnati,Ohio,Remote
92-2484976,Engineering,Data Scientist,"$104,155",Detroit,Michigan,Remote
92-2193022,Engineering,Data Scientist,"$55,411",Cleveland,Ohio,Headquarters
91-8186689,Engineering,Data Scientist,"$80,896",Cleveland,Ohio,Headquarters
91-6969292,Engineering,Data Scientist,"$78,575",Cleveland,Ohio,Headquarters
91-5340091,Engineering,Data Scientist,"$86,561",Cleveland,Ohio,Headquarters
91-4605247,Engineering,Data Scientist,"$86,318",Cleveland,Ohio,Headquarters
91-3107722,Engineering,Data Scientist,"$92,521",Cleveland,Ohio,Headquarters
91-1158816,Engineering,Data Scientist,"$62,782",Lansing,Michigan,Remote
90-7097666,Engineering,Data Scientist,"$108,997",Cleveland,Ohio,Headquarters
90-6933818,Engineering,Data Scientist,"$54,389",Cleveland,Ohio,Headquarters
90-2603745,Engineering,Data Scientist,"$104,692",Scranton,Pennsylvania,Remote
90-2464825,Engineering,Data Scientist,"$83,901",Cleveland,Ohio,Headquarters
90-1769112,Engineering,Data Scientist,"$96,869",Mc Keesport,Pennsylvania,Remote
89-8710524,Engineering,Data Scientist,"$63,311",Cleveland,Ohio,Headquarters
89-6426293,Engineering,Data Scientist,"$50,475",Cleveland,Ohio,Headquarters
89-5343780,Engineering,Data Scientist,"$114,709",Cleveland,Ohio,Headquarters
88-9863630,Engineering,Data Scientist,"$53,194",Troy,Michigan,Remote
88-5294877,Engineering,Data Scientist,"$63,603",Chicago,Illinois,Remote
88-4696466,Engineering,Data Scientist,"$84,484",Cleveland,Ohio,Headquarters
88-1847323,Engineering,Data Scientist,"$69,429",Cleveland,Ohio,Headquarters
87-8038754,Engineering,Data Scientist,"$90,816",Cleveland,Ohio,Headquarters
87-7928994,Engineering,Data Scientist,"$77,724",Cleveland,Ohio,Headquarters
87-6938845,Engineering,Data Scientist,"$111,129",Cleveland,Ohio,Headquarters
87-4647463,Engineering,Data Scientist,"$104,159",Cleveland,Ohio,Headquarters
87-4239287,Engineering,Data Scientist,"$58,495",Cleveland,Ohio,Headquarters
87-2746239,Engineering,Data Scientist,"$111,888",Philadelphia,Pennsylvania,Remote
87-0174289,Engineering,Data Scientist,"$114,352",Toledo,Ohio,Remote
86-9491200,Engineering,Data Scientist,"$58,663",Cleveland,Ohio,Headquarters
86-8138102,Engineering,Data Scientist,"$84,031",Carol Stream,Illinois,Remote
86-7398289,Engineering,Data Scientist,"$50,821",Cincinnati,Ohio,Remote
86-4316114,Engineering,Data Scientist,"$74,814",Cleveland,Ohio,Headquarters
86-0952116,Engineering,Data Scientist,"$115,177",Cleveland,Ohio,Headquarters
85-8438245,Engineering,Data Scientist,"$104,840",Cleveland,Ohio,Headquarters
85-6609673,Engineering,Data Scientist,"$118,841",Cleveland,Ohio,Headquarters
85-5067238,Engineering,Data Scientist,"$58,722",Cleveland,Ohio,Headquarters
85-4476632,Engineering,Data Scientist,"$62,190",Cleveland,Ohio,Headquarters
85-1190420,Engineering,Data Scientist,"$84,381",Cleveland,Ohio,Headquarters
84-9772367,Engineering,Data Scientist,"$77,296",Cleveland,Ohio,Headquarters
84-8923482,Engineering,Data Scientist,"$57,649",Cleveland,Ohio,Headquarters
84-8447631,Engineering,Data Scientist,"$97,662",Cleveland,Ohio,Headquarters
84-5466448,Engineering,Data Scientist,"$98,328",Cleveland,Ohio,Headquarters
84-5348114,Engineering,Data Scientist,"$70,583",Cleveland,Ohio,Headquarters
84-4596044,Engineering,Data Scientist,"$100,889",Cleveland,Ohio,Headquarters
84-1527303,Engineering,Data Scientist,"$107,960",Cleveland,Ohio,Headquarters
84-0520988,Engineering,Data Scientist,"$118,977",Cleveland,Ohio,Headquarters
84-0245306,Engineering,Data Scientist,"$86,880",Cleveland,Ohio,Headquarters
83-9980856,Engineering,Data Scientist,"$81,895",Cleveland,Ohio,Headquarters
83-9670577,Engineering,Data Scientist,"$51,275",Cleveland,Ohio,Headquarters
83-5711018,Engineering,Data Scientist,"$78,038",Cleveland,Ohio,Headquarters
83-5280341,Engineering,Data Scientist,"$104,735",Evansville,Indiana,Remote
83-4944694,Engineering,Data Scientist,"$89,407",Cleveland,Ohio,Headquarters
83-4756083,Engineering,Data Scientist,"$119,604",Columbus,Ohio,Remote
83-4209774,Engineering,Data Scientist,"$75,214",Cleveland,Ohio,Headquarters
83-0990192,Engineering,Data Scientist,"$75,328",Cleveland,Ohio,Headquarters
82-7575342,Engineering,Data Scientist,"$70,614",Cleveland,Ohio,Headquarters
82-5699124,Engineering,Data Scientist,"$83,275",Cleveland,Ohio,Headquarters
82-5184374,Engineering,Data Scientist,"$116,304",Lancaster,Pennsylvania,Remote
82-5170970,Engineering,Data Scientist,"$57,031",Fort Wayne,Indiana,Remote
82-1869371,Engineering,Data Scientist,"$79,516",Cleveland,Ohio,Headquarters
81-9568119,Engineering,Data Scientist,"$54,113",Cleveland,Ohio,Headquarters
81-9126414,Engineering,Data Scientist,"$100,106",Cleveland,Ohio,Headquarters
81-6564676,Engineering,Data Scientist,"$97,561",Cleveland,Ohio,Headquarters
81-1476245,Engineering,Data Scientist,"$94,553",Cleveland,Ohio,Headquarters
81-0579544,Engineering,Data Scientist,"$111,300",Cleveland,Ohio,Headquarters
81-0104340,Engineering,Data Scientist,"$77,873",Cleveland,Ohio,Headquarters
80-9340281,Engineering,Data Scientist,"$90,844",Cleveland,Ohio,Headquarters
80-9186632,Engineering,Data Scientist,"$78,380",Cleveland,Ohio,Headquarters
80-8057804,Engineering,Data Scientist,"$108,635",Cleveland,Ohio,Headquarters
80-6262149,Engineering,Data Scientist,"$61,932",Cincinnati,Ohio,Remote
80-3892631,Engineering,Data Scientist,"$65,423",Cleveland,Ohio,Headquarters
80-0006039,Engineering,Data Scientist,"$117,534",Louisville,Kentucky,Remote
79-9753265,Engineering,Data Scientist,"$92,973",Cleveland,Ohio,Headquarters
79-8903149,Engineering,Data Scientist,"$79,709",Cleveland,Ohio,Headquarters
79-7601372,Engineering,Data Scientist,"$93,620",Cleveland,Ohio,Headquarters
79-4951986,Engineering,Data Scientist,"$116,613",Cleveland,Ohio,Headquarters
79-4583548,Engineering,Data Scientist,"$57,760",Palatine,Illinois,Remote
78-9679621,Engineering,Data Scientist,"$51,260",Cleveland,Ohio,Headquarters
78-7121101,Engineering,Data Scientist,"$114,550",Cleveland,Ohio,Headquarters
78-5319775,Engineering,Data Scientist,"$90,138",Detroit,Michigan,Remote
78-4452588,Engineering,Data Scientist,"$114,105",Cleveland,Ohio,Headquarters
78-3931677,Engineering,Data Scientist,"$116,025",Milwaukee,Wisconsin,Remote
78-3128894,Engineering,Data Scientist,"$91,607",Cleveland,Ohio,Headquarters
78-2802966,Engineering,Data Scientist,"$76,960",Johnstown,Pennsylvania,Remote
78-2260682,Engineering,Data Scientist,"$99,232",Dayton,Ohio,Remote
78-2217360,Engineering,Data Scientist,"$72,291",Cleveland,Ohio,Headquarters
77-8799326,Engineering,Data Scientist,"$97,646",Cleveland,Ohio,Headquarters
77-8132875,Engineering,Data Scientist,"$57,249",Cleveland,Ohio,Headquarters
77-6561952,Engineering,Data Scientist,"$67,861",Hamilton,Ohio,Remote
77-6111410,Engineering,Data Scientist,"$62,924",Cleveland,Ohio,Headquarters
77-5586325,Engineering,Data Scientist,"$58,951",Cleveland,Ohio,Headquarters
77-3439714,Engineering,Data Scientist,"$105,126",Cleveland,Ohio,Headquarters
77-2076610,Engineering,Data Scientist,"$100,193",Cleveland,Ohio,Headquarters
76-9028000,Engineering,Data Scientist,"$50,075",Cleveland,Ohio,Headquarters
76-7751721,Engineering,Data Scientist,"$73,311",Cleveland,Ohio,Headquarters
76-7591559,Engineering,Data Scientist,"$78,696",Cleveland,Ohio,Headquarters
76-6268228,Engineering,Data Scientist,"$75,376",Cleveland,Ohio,Headquarters
76-5894906,Engineering,Data Scientist,"$54,051",Cleveland,Ohio,Headquarters
76-5316207,Engineering,Data Scientist,"$75,125",Cleveland,Ohio,Headquarters
76-5100441,Engineering,Data Scientist,"$54,729",Milwaukee,Wisconsin,Remote
76-4854539,Engineering,Data Scientist,"$89,967",Cleveland,Ohio,Headquarters
76-1238742,Engineering,Data Scientist,"$67,138",Cleveland,Ohio,Headquarters
76-0646998,Engineering,Data Scientist,"$101,527",Cleveland,Ohio,Headquarters
75-8546047,Engineering,Data Scientist,"$60,210",Louisville,Kentucky,Remote
75-5913333,Engineering,Data Scientist,"$82,867",Cleveland,Ohio,Headquarters
75-4689185,Engineering,Data Scientist,"$58,487",Southfield,Michigan,Remote
75-4535329,Engineering,Data Scientist,"$77,953",Cleveland,Ohio,Headquarters
75-2428938,Engineering,Data Scientist,"$53,021",Cleveland,Ohio,Headquarters
75-1953041,Engineering,Data Scientist,"$117,039",Cleveland,Ohio,Headquarters
75-1754703,Engineering,Data Scientist,"$115,847",Peoria,Illinois,Remote
74-6812392,Engineering,Data Scientist,"$51,950",Cleveland,Ohio,Headquarters
74-4054063,Engineering,Data Scientist,"$87,417",Fort Wayne,Indiana,Remote
74-1664991,Engineering,Data Scientist,"$116,816",Cleveland,Ohio,Headquarters
73-8821603,Engineering,Data Scientist,"$67,246",Cleveland,Ohio,Headquarters
73-4653149,Engineering,Data Scientist,"$104,885",Cleveland,Ohio,Headquarters
73-3639854,Engineering,Data Scientist,"$99,162",Cleveland,Ohio,Headquarters
73-2970494,Engineering,Data Scientist,"$56,161",Cleveland,Ohio,Headquarters
73-2323625,Engineering,Data Scientist,"$118,854",Cleveland,Ohio,Headquarters
73-1682442,Engineering,Data Scientist,"$78,299",Cleveland,Ohio,Headquarters
73-1560864,Engineering,Data Scientist,"$103,364",Cleveland,Ohio,Headquarters
73-0087350,Engineering,Data Scientist,"$91,952",Cleveland,Ohio,Headquarters
72-8650479,Engineering,Data Scientist,"$111,380",Cleveland,Ohio,Headquarters
72-6836815,Engineering,Data Scientist,"$118,827",Cleveland,Ohio,Headquarters
72-5197033,Engineering,Data Scientist,"$119,839",Cleveland,Ohio,Headquarters
72-4828943,Engineering,Data Scientist,"$73,082",Cleveland,Ohio,Headquarters
72-3851766,Engineering,Data Scientist,"$112,003",Cleveland,Ohio,Headquarters
72-2833421,Engineering,Data Scientist,"$71,974",Cleveland,Ohio,Headquarters
72-1984698,Engineering,Data Scientist,"$106,294",Louisville,Kentucky,Remote
72-1470390,Engineering,Data Scientist,"$81,368",Cleveland,Ohio,Headquarters
72-1394670,Engineering,Data Scientist,"$90,807",Cleveland,Ohio,Headquarters
72-0478076,Engineering,Data Scientist,"$61,628",Cleveland,Ohio,Headquarters
71-6971005,Engineering,Data Scientist,"$58,813",Evansville,Indiana,Remote
71-5900533,Engineering,Data Scientist,"$59,843",Cleveland,Ohio,Headquarters
71-4535680,Engineering,Data Scientist,"$90,453",Cleveland,Ohio,Headquarters
70-8537828,Engineering,Data Scientist,"$65,550",Cleveland,Ohio,Headquarters
70-8477511,Engineering,Data Scientist,"$51,449",Cleveland,Ohio,Headquarters
70-6478847,Engineering,Data Scientist,"$58,425",Cleveland,Ohio,Headquarters
70-6268891,Engineering,Data Scientist,"$101,022",Cleveland,Ohio,Headquarters
70-6127999,Engineering,Data Scientist,"$92,997",Fort Wayne,Indiana,Remote
70-5747554,Engineering,Data Scientist,"$105,303",Cleveland,Ohio,Headquarters
70-5204660,Engineering,Data Scientist,"$75,740",Cleveland,Ohio,Headquarters
70-4223721,Engineering,Data Scientist,"$87,108",Cleveland,Ohio,Headquarters
70-3772650,Engineering,Data Scientist,"$82,070",Cleveland,Ohio,Headquarters
70-1836441,Engineering,Data Scientist,"$83,269",Cleveland,Ohio,Headquarters
70-0532176,Engineering,Data Scientist,"$73,063",Cleveland,Ohio,Headquarters
70-0073525,Engineering,Data Scientist,"$56,407",Cleveland,Ohio,Headquarters
69-8240717,Engineering,Data Scientist,"$114,488",Cleveland,Ohio,Headquarters
69-6996572,Engineering,Data Scientist,"$71,132",Erie,Pennsylvania,Remote
69-6834229,Engineering,Data Scientist,"$91,462",Cleveland,Ohio,Headquarters
69-6767736,Engineering,Data Scientist,"$84,992",Cleveland,Ohio,Headquarters
69-5094463,Engineering,Data Scientist,"$64,625",Cleveland,Ohio,Headquarters
69-5040151,Engineering,Data Scientist,"$54,954",Chicago,Illinois,Remote
69-4441414,Engineering,Data Scientist,"$117,050",Cleveland,Ohio,Headquarters
69-4112878,Engineering,Data Scientist,"$110,981",Lexington,Kentucky,Remote
69-2221220,Engineering,Data Scientist,"$108,320",Cleveland,Ohio,Headquarters
69-1495265,Engineering,Data Scientist,"$92,329",Cleveland,Ohio,Headquarters
68-8943640,Engineering,Data Scientist,"$85,660",Cleveland,Ohio,Headquarters
68-8434285,Engineering,Data Scientist,"$56,438",Cleveland,Ohio,Headquarters
68-1153999,Engineering,Data Scientist,"$66,409",Lansing,Michigan,Remote
67-9813142,Engineering,Data Scientist,"$73,184",Cleveland,Ohio,Headquarters
67-7828258,Engineering,Data Scientist,"$82,107",Cleveland,Ohio,Headquarters
67-6563667,Engineering,Data Scientist,"$87,245",Cleveland,Ohio,Headquarters
67-5833850,Engineering,Data Scientist,"$86,376",Cleveland,Ohio,Headquarters
67-5646273,Engineering,Data Scientist,"$64,412",Cleveland,Ohio,Headquarters
67-4542830,Engineering,Data Scientist,"$97,586",Cleveland,Ohio,Headquarters
67-4119152,Engineering,Data Scientist,"$97,670",Columbus,Ohio,Remote
67-2140537,Engineering,Data Scientist,"$82,100",Cleveland,Ohio,Headquarters
67-1133143,Engineering,Data Scientist,"$94,676",Cleveland,Ohio,Headquarters
66-9276488,Engineering,Data Scientist,"$117,633",Cleveland,Ohio,Headquarters
66-8764694,Engineering,Data Scientist,"$50,456",Cleveland,Ohio,Headquarters
66-8352420,Engineering,Data Scientist,"$89,711",Cleveland,Ohio,Headquarters
66-7979209,Engineering,Data Scientist,"$110,140",Cleveland,Ohio,Headquarters
66-7944891,Engineering,Data Scientist,"$101,791",Cincinnati,Ohio,Remote
66-7290994,Engineering,Data Scientist,"$103,438",Gary,Indiana,Remote
66-7184575,Engineering,Data Scientist,"$113,760",Cleveland,Ohio,Headquarters
66-3494299,Engineering,Data Scientist,"$59,864",Pittsburgh,Pennsylvania,Remote
66-1623776,Engineering,Data Scientist,"$98,916",Philadelphia,Pennsylvania,Remote
66-0017017,Engineering,Data Scientist,"$66,256",Peoria,Illinois,Remote
65-9646878,Engineering,Data Scientist,"$116,276",Cleveland,Ohio,Headquarters
65-7911829,Engineering,Data Scientist,"$56,108",Cleveland,Ohio,Remote
